0	396
0	161
0	230
0	266
1	482
1	182
1	378
1	3
1	284
1	381
1	314
1	46
1	444
3	1
4	147
4	254
4	111
4	339
4	353
4	132
4	373
4	334
4	100
4	145
4	151
4	96
4	271
4	467
4	221
5	0
5	36
5	171
5	234
5	308
5	188
5	266
5	60
5	457
5	395
5	210
5	396
5	230
5	386
6	147
6	353
6	132
6	96
6	374
6	221
8	482
8	225
8	46
8	296
9	0
9	266
9	396
9	356
9	230
10	482
10	49
10	217
10	54
11	482
11	409
11	319
11	330
11	477
11	148
11	425
11	42
11	218
11	335
11	95
11	424
11	23
11	46
11	407
12	483
12	438
12	68
12	449
12	127
12	343
12	328
12	320
12	228
14	247
15	0
15	119
15	202
15	435
15	266
15	396
15	83
15	230
15	451
15	304
16	496
17	482
17	273
17	451
18	110
18	494
18	307
18	388
18	93
18	440
18	422
18	431
18	383
18	46
19	401
19	281
19	306
19	415
19	419
19	113
19	275
19	173
19	252
19	432
19	31
19	237
19	385
19	368
20	482
20	318
20	448
20	158
20	441
20	429
20	430
20	437
20	109
21	483
21	68
21	449
21	127
21	343
21	320
21	12
21	228
22	104
22	292
22	203
22	116
22	191
22	179
23	409
23	55
23	319
23	439
23	477
23	239
23	148
23	207
23	142
23	72
23	333
23	42
23	95
23	474
23	424
24	169
24	90
24	342
25	231
27	0
27	266
27	396
27	428
27	230
28	99
28	13
29	0
29	396
29	230
29	266
30	99
31	401
31	281
31	306
31	415
31	419
31	113
31	275
31	173
31	252
31	19
31	432
31	237
31	385
31	368
32	282
32	223
32	71
32	30
32	487
32	41
32	99
32	426
32	45
32	344
32	66
33	482
33	130
33	309
33	63
33	76
33	46
34	0
34	310
34	266
34	396
34	230
35	67
35	87
35	90
35	327
35	235
35	456
35	136
35	277
35	301
35	124
35	46
35	499
36	0
36	171
36	234
36	308
36	188
36	266
36	60
36	457
36	395
36	210
36	396
36	230
36	386
37	0
37	266
37	396
37	356
37	230
38	164
38	445
38	468
38	56
38	80
38	49
38	352
38	135
38	46
38	452
39	482
39	403
39	99
39	451
39	46
39	433
40	115
40	417
41	487
41	191
41	222
42	409
42	319
42	416
42	477
42	239
42	218
42	23
42	424
43	482
43	241
45	28
45	99
46	348
46	338
46	340
46	226
46	88
47	369
47	245
47	80
48	0
48	396
48	230
48	266
49	164
49	445
49	468
49	38
49	56
49	80
49	135
49	46
49	452
50	393
50	147
50	274
50	353
50	299
50	132
50	253
50	96
50	270
50	200
50	221
51	482
51	471
51	300
51	216
51	44
51	102
51	46
51	324
52	147
52	246
52	271
52	111
52	339
52	353
52	132
52	4
52	373
52	334
52	100
52	145
52	151
52	96
52	254
52	467
52	221
53	110
53	18
53	494
53	307
53	388
53	93
53	440
53	410
53	422
53	431
53	383
53	46
54	482
54	492
56	164
56	445
56	468
56	80
56	241
56	49
56	135
56	46
56	452
57	0
57	251
57	266
57	94
57	396
57	230
58	85
58	378
58	117
58	381
58	121
58	226
58	65
58	155
58	194
58	235
58	236
58	162
58	46
58	298
58	141
58	371
58	276
58	277
58	301
58	406
59	0
59	156
59	266
59	396
59	356
59	230
60	0
60	36
60	171
60	234
60	308
60	188
60	266
60	457
60	395
60	210
60	396
60	230
60	386
61	0
61	396
61	230
61	266
63	147
63	353
63	132
63	355
63	96
63	221
64	0
64	396
64	230
64	266
65	194
65	85
65	298
65	141
65	371
65	235
65	58
65	121
65	378
65	226
65	381
65	276
65	277
65	301
65	46
